lat	lon	Y	year
  -6.3033000e+01   1.7883700e+02  -1.2665000e-01   2.0150000e+03
  -6.2759000e+01   1.7910200e+02   1.1340085e-02   2.0150000e+03
  -6.2754000e+01   1.7977600e+02   4.8380016e-02   2.0150000e+03
  -5.0022650e+01   1.7820576e+02   1.1518432e+00   2.0150000e+03
  -6.1087690e+01   1.7820803e+02   4.6045111e-01   2.0150000e+03
  -6.0919350e+01   1.7893997e+02   5.8000007e-01   2.0150000e+03
  -6.0777270e+01   1.7947812e+02   7.9900002e-01   2.0150000e+03
  -5.8819000e+01   1.6194198e+02   2.2000101e-02   2.0150000e+03
  -5.9453320e+01   1.6229093e+02  -9.3000034e-02   2.0150000e+03
  -5.9819790e+01   1.6291169e+02   8.1411610e-02   2.0150000e+03
  -5.0905710e+01   1.7626048e+02   3.2026002e-01   2.0150000e+03
  -5.0731180e+01   1.7528157e+02   5.4659891e-02   2.0150000e+03
  -5.0312770e+01   1.7509956e+02   1.6736007e-01   2.0150000e+03
  -6.1684880e+01   1.6628081e+02   9.7999950e-02   2.0150000e+03
  -6.1860110e+01   1.6658122e+02   3.9399997e-01   2.0150000e+03
  -6.2163670e+01   1.6741759e+02   2.4483996e-01   2.0150000e+03
  -6.2258150e+01   1.6406605e+02   1.7100002e-01   2.0150000e+03
  -6.2332260e+01   1.6458273e+02   1.8200000e-01   2.0150000e+03
  -6.2271450e+01   1.6523540e+02   1.6997957e-01   2.0150000e+03
  -6.3009880e+01   1.6582921e+02  -3.2699999e-01   2.0150000e+03
  -6.3018270e+01   1.6583363e+02  -3.2998038e-01   2.0150000e+03
  -6.3017700e+01   1.6584024e+02  -3.2302002e-01   2.0150000e+03
  -6.3016570e+01   1.6584147e+02  -3.2296001e-01   2.0150000e+03
  -6.3186470e+01   1.6645317e+02  -3.0300000e-01   2.0150000e+03
  -6.3992770e+01   1.6526546e+02  -8.0000059e-02   2.0150000e+03
  -6.3993780e+01   1.6524168e+02  -7.9000012e-02   2.0150000e+03
  -6.3993030e+01   1.6519356e+02  -1.0598035e-01   2.0150000e+03
  -6.3986070e+01   1.6513165e+02  -9.2000045e-02   2.0150000e+03
  -6.3914400e+01   1.6485786e+02  -1.1101963e-01   2.0150000e+03
  -6.3857850e+01   1.6488339e+02  -8.1000050e-02   2.0150000e+03
  -6.4996540e+01   1.6475730e+02   9.0941141e-02   2.0150000e+03
  -6.4974750e+01   1.6473545e+02   1.0800006e-01   2.0150000e+03
  -6.4947620e+01   1.6468081e+02   9.2000024e-02   2.0150000e+03
  -5.0391000e+01   1.7604100e+02   6.1166997e-01   2.0150000e+03
  -5.0207000e+01   1.7618100e+02   1.0874998e+00   2.0150000e+03
  -6.1032000e+01   1.7638500e+02   4.4409103e-01   2.0150000e+03
  -6.1128000e+01   1.7909300e+02   4.5225781e-01   2.0150000e+03
  -5.0734000e+01   1.6355100e+02   4.1936535e-01   2.0150000e+03
  -5.0706000e+01   1.6407800e+02   2.2099276e-03   2.0150000e+03
  -5.0663000e+01   1.6415600e+02   1.4671036e-01   2.0150000e+03
  -5.1093000e+01   1.7987500e+02   2.0247066e-01   2.0150000e+03
  -5.1263000e+01   1.7987400e+02   4.4315383e-01   2.0150000e+03
  -5.1747000e+01   1.7968600e+02   1.0908852e-01   2.0150000e+03
  -6.1886000e+01   1.7766000e+02   8.9999294e-03   2.0150000e+03
  -6.1589000e+01   1.7781300e+02  -5.2142000e-03   2.0150000e+03
  -6.1545000e+01   1.7932100e+02   2.5220003e-02   2.0150000e+03
  -5.5948000e+01   1.7433400e+02  -3.6501006e-01   2.0150000e+03
  -5.7216000e+01   1.7476500e+02  -5.9578024e-01   2.0150000e+03
  -5.7697000e+01   1.6222700e+02   4.7928412e-01   2.0150000e+03
  -5.7716000e+01   1.6336500e+02   4.1061960e-02   2.0150000e+03
  -5.8597000e+01   1.7159000e+02   2.3357501e+00   2.0150000e+03
  -5.6993000e+01   1.6869400e+02   1.3658400e+00   2.0150000e+03
  -5.8358000e+01   1.6734900e+02   1.8971004e+00   2.0150000e+03
  -5.4460000e+01   1.7323000e+02  -6.1544463e-01   2.0150000e+03
  -5.5586000e+01   1.7502800e+02   1.9665354e-01   2.0150000e+03
  -5.4483000e+01   1.7503200e+02   3.5841652e-01   2.0150000e+03
  -5.4712007e+01   1.7008926e+02   2.2419984e-01   2.0150000e+03
  -5.2505643e+01   1.7457678e+02   1.4710287e+00   2.0150000e+03
  -5.0368148e+01   1.7740618e+02  -8.4475405e-02   2.0150000e+03
  -5.3404877e+01   1.6450062e+02   3.1989943e-02   2.0150000e+03
  -5.3432105e+01   1.6557190e+02   2.4272757e-01   2.0150000e+03
  -5.3538412e+01   1.6630160e+02  -4.4116517e-01   2.0150000e+03
  -6.1514915e+01   1.6100931e+02  -3.1535374e-02   2.0150000e+03
  -6.1601118e+01   1.6238704e+02   6.3917186e-03   2.0150000e+03
  -6.1862890e+01   1.6321319e+02   6.1010140e-02   2.0150000e+03
  -5.3151172e+01   1.6304950e+02   6.2155880e-01   2.0150000e+03
  -5.3499732e+01   1.6331146e+02   6.9501976e-01   2.0150000e+03
  -5.5020833e+01   1.6404955e+02   1.8595697e+00   2.0150000e+03
  -5.9792000e+01   1.6298000e+02   7.9760022e-02   2.0150000e+03
  -5.9336000e+01   1.6299900e+02   4.4362137e-01   2.0150000e+03
  -5.9487000e+01   1.6470800e+02  -3.0235841e-01   2.0150000e+03
  -6.0214000e+01   1.6855100e+02  -4.3039410e-01   2.0150000e+03
  -6.0480000e+01   1.6817100e+02   9.2680816e-02   2.0150000e+03
  -6.1355000e+01   1.6906900e+02   6.6595913e-02   2.0150000e+03
  -5.2964000e+01   1.6306200e+02   5.1600034e-01   2.0150000e+03
  -5.3348000e+01   1.6315500e+02   7.3145268e-01   2.0150000e+03
  -5.3842000e+01   1.6392000e+02   7.0599993e-01   2.0150000e+03
  -6.3119000e+01   1.7290800e+02  -6.2100004e-01   2.0150000e+03
  -6.3325000e+01   1.7373000e+02  -6.3337001e-01   2.0150000e+03
  -6.3635000e+01   1.7393500e+02  -5.2976315e-01   2.0150000e+03
  -5.4127000e+01   1.6056600e+02  -1.1109107e-01   2.0150000e+03
  -5.6710000e+01   1.7516700e+02  -4.9756980e-01   2.0150000e+03
  -5.7187000e+01   1.7400200e+02  -9.1975011e-01   2.0150000e+03
  -5.6970000e+01   1.7318200e+02  -4.0331990e-01   2.0150000e+03
  -6.1817000e+01   1.6807900e+02   1.3500007e-01   2.0150000e+03
  -6.2130000e+01   1.6984100e+02   1.5128000e-01   2.0150000e+03
  -6.2475000e+01   1.7239300e+02   1.7430004e-01   2.0150000e+03
  -5.9737000e+01   1.6096000e+02  -3.2550150e-03   2.0150000e+03
  -6.0194000e+01   1.6160900e+02  -1.5782002e-01   2.0150000e+03
  -5.3892000e+01   1.6178500e+02   7.8599999e-01   2.0150000e+03
  -5.6258000e+01   1.6411700e+02   1.3023543e+00   2.0150000e+03
  -5.5601000e+01   1.6935600e+02  -1.0779998e+00   2.0150000e+03
  -5.5290000e+01   1.6530600e+02   1.0073996e+00   2.0160000e+03
  -5.5295000e+01   1.6590500e+02   7.5899970e-01   2.0160000e+03
  -5.7134000e+01   1.6562200e+02   7.5480982e-01   2.0160000e+03
  -5.5527000e+01   1.6769700e+02  -1.5484077e+00   2.0160000e+03
  -5.4568000e+01   1.7273400e+02  -9.8622214e-01   2.0160000e+03
  -5.0809000e+01   1.6381400e+02  -2.6358132e-02   2.0160000e+03
  -5.1067000e+01   1.6355500e+02   1.4644565e-01   2.0160000e+03
  -5.0003930e+01   1.6899500e+02  -3.5100004e-01   2.0160000e+03
  -5.0600120e+01   1.6899972e+02  -1.2999994e-01   2.0160000e+03
  -5.0601870e+01   1.6901216e+02  -1.8319596e-01   2.0160000e+03
  -5.0599360e+01   1.6902518e+02  -5.5999985e-02   2.0160000e+03
  -5.0561310e+01   1.6887718e+02  -2.1499997e-01   2.0160000e+03
  -5.0501010e+01   1.6878728e+02  -3.0000018e-01   2.0160000e+03
  -5.3666000e+01   1.7235100e+02   3.9780015e-01   2.0160000e+03
  -5.3120000e+01   1.7377200e+02   1.0848001e+00   2.0160000e+03
  -5.2961000e+01   1.7376200e+02   6.4379997e-01   2.0160000e+03
  -6.4781000e+01   1.6041300e+02  -4.5399998e-01   2.0160000e+03
  -6.4803000e+01   1.6062900e+02  -2.8730498e-01   2.0160000e+03
  -6.4729000e+01   1.6089500e+02  -5.1887500e-01   2.0160000e+03
  -6.4627000e+01   1.6083100e+02  -1.7009505e-01   2.0160000e+03
  -6.2246000e+01   1.6757200e+02   7.1000031e-02   2.0160000e+03
  -6.2489000e+01   1.6792300e+02   3.2800008e-01   2.0160000e+03
  -6.2620000e+01   1.6852400e+02   2.5723000e-01   2.0160000e+03
  -6.2531000e+01   1.6892800e+02   2.1160001e-01   2.0160000e+03
  -6.3008000e+01   1.7825600e+02  -1.9609973e-01   2.0160000e+03
  -6.2774000e+01   1.7907800e+02  -6.0728014e-01   2.0160000e+03
  -5.0187000e+01   1.6035300e+02   4.1851010e-01   2.0160000e+03
  -5.0045000e+01   1.6083500e+02   2.7099953e-01   2.0160000e+03
  -5.0028000e+01   1.6096700e+02   9.4403749e-03   2.0160000e+03
  -6.4204200e+01   1.7743768e+02  -1.5311767e-01   2.0160000e+03
  -6.4186400e+01   1.7767421e+02  -7.5141983e-01   2.0160000e+03
  -6.4065000e+01   1.7920400e+02  -1.4311766e-01   2.0160000e+03
  -6.0374430e+01   1.7930415e+02   6.7000072e-02   2.0160000e+03
  -6.0327670e+01   1.7964104e+02   1.6024011e-01   2.0160000e+03
  -6.0248900e+01   1.7988840e+02  -2.5999931e-02   2.0160000e+03
  -5.0067000e+01   1.6602900e+02  -2.0073959e-01   2.0160000e+03
  -5.9261520e+01   1.7073388e+02   1.6599985e-01   2.0160000e+03
  -5.9399900e+01   1.7099939e+02   3.1700006e-01   2.0160000e+03
  -5.9776710e+01   1.7289677e+02   3.1900007e-01   2.0160000e+03
  -5.8813400e+01   1.7356947e+02  -5.8334615e-01   2.0160000e+03
  -6.4206320e+01   1.6572026e+02  -2.7980360e-02   2.0160000e+03
  -6.4172060e+01   1.6605359e+02  -3.7000038e-02   2.0160000e+03
  -5.5698000e+01   1.7547100e+02  -8.0639994e-01   2.0160000e+03
  -5.6893000e+01   1.7603100e+02  -5.1152021e-01   2.0160000e+03
  -5.7195000e+01   1.7643400e+02  -7.5537498e-01   2.0160000e+03
  -5.2718711e+01   1.7235849e+02  -1.1341590e-01   2.0160000e+03
  -5.2713310e+01   1.7230911e+02  -2.5799984e-01   2.0160000e+03
  -5.2701168e+01   1.7228670e+02  -1.5418835e-01   2.0160000e+03
  -5.2563563e+01   1.7227192e+02  -1.8970014e-01   2.0160000e+03
  -5.2501796e+01   1.7235165e+02  -1.4207016e-01   2.0160000e+03
  -5.2532084e+01   1.7234285e+02  -1.1100002e-01   2.0160000e+03
  -5.2536796e+01   1.7231529e+02  -7.6949768e-02   2.0160000e+03
  -5.2529649e+01   1.7235945e+02  -6.6999874e-02   2.0160000e+03
  -5.2588459e+01   1.7239297e+02  -5.2769923e-02   2.0160000e+03
  -5.2577587e+01   1.7236806e+02  -7.3999844e-02   2.0160000e+03
  -5.2485273e+01   1.7233145e+02  -1.7676234e-01   2.0160000e+03
  -5.2373245e+01   1.7230659e+02  -1.5199989e-01   2.0160000e+03
  -5.1524433e+01   1.7403907e+02  -1.5088393e-02   2.0160000e+03
  -5.1467313e+01   1.7405423e+02  -2.5000042e-02   2.0160000e+03
  -5.1379854e+01   1.7400784e+02  -5.3029328e-02   2.0160000e+03
  -5.1346374e+01   1.7392103e+02  -3.7886553e-03   2.0160000e+03
  -5.1217598e+01   1.7376526e+02  -1.5227630e-01   2.0160000e+03
  -5.1116088e+01   1.7351891e+02  -2.6000014e-01   2.0160000e+03
  -5.0961150e+01   1.7346297e+02  -3.3223289e-01   2.0160000e+03
  -5.0877673e+01   1.7348550e+02  -2.8655319e-01   2.0160000e+03
  -5.0805056e+01   1.7350248e+02  -1.7945735e-01   2.0160000e+03
  -5.0707466e+01   1.7354986e+02  -1.8499979e-01   2.0160000e+03
  -5.0634390e+01   1.7363423e+02  -1.4609897e-01   2.0160000e+03
  -5.5622941e+01   1.7392017e+02  -2.5099999e+00   2.0160000e+03
  -5.6810786e+01   1.7416201e+02  -3.2891881e+00   2.0160000e+03
  -5.7155128e+01   1.7270311e+02  -3.0070396e+00   2.0160000e+03
  -5.8075331e+01   1.7189417e+02  -1.0890000e+00   2.0160000e+03
  -5.7880963e+01   1.7204980e+02  -5.8300002e-01   2.0160000e+03
  -5.7603435e+01   1.7168007e+02  -1.0710001e+00   2.0160000e+03
  -5.9807249e+01   1.7493887e+02  -2.5085021e-01   2.0160000e+03
  -5.9707126e+01   1.7651895e+02  -2.6799998e-01   2.0160000e+03
  -5.9327083e+01   1.7747033e+02  -6.5000011e-01   2.0160000e+03
  -6.0252662e+01   1.7307232e+02  -7.3500005e-01   2.0160000e+03
  -6.0526934e+01   1.7292660e+02  -1.1985000e-01   2.0160000e+03
  -6.0800851e+01   1.7290585e+02  -3.2899989e-01   2.0160000e+03
  -6.2098218e+01   1.7453831e+02   2.0618358e-01   2.0160000e+03
  -6.2255774e+01   1.7531052e+02   1.5144678e-01   2.0160000e+03
  -6.1864899e+01   1.7603461e+02   2.7713577e-01   2.0160000e+03
  -5.3590000e+01   1.7999500e+02   5.2362743e-01   2.0160000e+03
  -5.3135000e+01   1.7932600e+02   7.3863172e-01   2.0160000e+03
  -6.2411000e+01   1.6725900e+02   2.3926492e-01   2.0160000e+03
  -6.2758000e+01   1.6849900e+02   4.5694002e-01   2.0160000e+03
  -6.2516000e+01   1.6930200e+02   7.2959915e-02   2.0160000e+03
  -6.0830000e+01   1.7196000e+02  -3.4599919e-02   2.0160000e+03
  -6.1559000e+01   1.7312500e+02   2.2900003e-01   2.0160000e+03
  -6.0642000e+01   1.7375200e+02   5.9483005e-01   2.0160000e+03
  -6.1708000e+01   1.7765900e+02  -1.3499069e-01   2.0160000e+03
  -6.2004000e+01   1.7763200e+02   1.8653399e-01   2.0160000e+03
  -6.2413000e+01   1.7770300e+02  -1.3219992e-01   2.0160000e+03
  -6.0984000e+01   1.6658900e+02   2.0799993e-01   2.0160000e+03
  -6.1523000e+01   1.6726500e+02  -4.3519976e-02   2.0160000e+03
  -6.1613000e+01   1.6946500e+02  -2.6385498e-01   2.0160000e+03
  -5.4008000e+01   1.6010600e+02  -1.7530000e+00   2.0160000e+03
  -5.4330000e+01   1.6111100e+02  -1.3453501e+00   2.0160000e+03
  -5.5746000e+01   1.7203100e+02  -1.0464001e+00   2.0160000e+03
  -5.5693000e+01   1.7278900e+02  -1.1362898e+00   2.0160000e+03
  -5.9522000e+01   1.7789600e+02  -4.5957555e-01   2.0160000e+03
  -5.9471000e+01   1.7809400e+02  -5.8310066e-01   2.0160000e+03
  -5.9327000e+01   1.7914500e+02  -7.5674997e-01   2.0160000e+03
  -5.5322000e+01   1.6868100e+02  -1.4457499e+00   2.0160000e+03
  -5.4627000e+01   1.7242700e+02  -1.2303051e+00   2.0160000e+03
  -6.3186000e+01   1.7020000e+02   1.3882003e-01   2.0160000e+03
  -6.3204000e+01   1.7002400e+02   1.1446997e-01   2.0160000e+03
  -6.3101000e+01   1.6982200e+02   7.6669958e-02   2.0160000e+03
  -5.1836000e+01   1.6057500e+02   4.9786067e-01   2.0160000e+03
  -5.0946000e+01   1.6100800e+02   4.8960021e-01   2.0160000e+03
  -5.0315000e+01   1.6124100e+02   1.7799972e-01   2.0160000e+03
  -5.8911000e+01   1.6413400e+02   1.9460000e-02   2.0160000e+03
  -5.8995000e+01   1.6435200e+02  -2.2518503e-01   2.0160000e+03
  -5.9157000e+01   1.6422800e+02   1.9479450e-02   2.0160000e+03
  -6.3455000e+01   1.6622300e+02  -2.4014505e-01   2.0160000e+03
  -6.3732000e+01   1.6711000e+02  -9.7180010e-02   2.0160000e+03
  -6.3885000e+01   1.6783200e+02  -1.1680996e-01   2.0160000e+03
  -5.0113000e+01   1.7927700e+02   2.0270003e-02   2.0160000e+03
  -6.1369000e+01   1.6051800e+02   1.0415000e-01   2.0160000e+03
  -6.1151000e+01   1.6211500e+02   5.7940243e-02   2.0160000e+03
  -5.6419000e+01   1.7983600e+02  -3.1400001e-01   2.0160000e+03
  -5.7955000e+01   1.7657300e+02  -1.2984100e+00   2.0160000e+03
  -5.8156000e+01   1.7643600e+02  -1.4034581e+00   2.0160000e+03
  -5.8285000e+01   1.7707000e+02  -3.0635118e-01   2.0160000e+03
  -6.0491000e+01   1.7000700e+02  -4.0638396e-02   2.0160000e+03
  -6.0891000e+01   1.7056600e+02   4.3343804e-01   2.0160000e+03
